New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Wed Apr 17 21:55:20 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_MS2	Total_MS3	Unique_MS2	Unique_MS3	Corrected_MS2	Corrected_MS3	PSMs_Used_MS2	TotInt_126C_MS2	TotInt_127N_MS2	TotInt_127C_MS2	TotInt_128N_MS2	TotInt_128C_MS2	TotInt_129N_MS2	TotInt_129C_MS2	TotInt_130N_MS2	TotInt_130C_MS2	TotInt_131N_MS2	TotInt_131C_MS2	PSMs_Used_MS3	TotInt_126C_MS3	TotInt_127N_MS3	TotInt_127C_MS3	TotInt_128N_MS3	TotInt_128C_MS3	TotInt_129N_MS3	TotInt_129C_MS3	TotInt_130N_MS3	TotInt_130C_MS3	TotInt_131N_MS3	TotInt_131C_MS3
2132	1	sp|P76418|YEGU_ECOLI	 	 	 	 	5.4	334	35620	Uncharacterized protein YegU OS=Escherichia coli (strain K12) OX=83333 GN=yegU PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	29286.435547	33058.442383	26639.163086	36892.756836	38045.21289	32347.688477	36253.649414	38712.472657	32599.944336	31692.253906	150.0	1	6065.570801	5601.686522999999	4375.885254	5235.047852000001	7315.751953	5438.877441	4671.727539	6967.010254000001	5489.530761999999	4851.89209	199.677795
2133	1	sp|P76422|THID_ECOLI	 	 	 	 	57.9	266	28633	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiD PE=1 SV=1	22	22	1.000	12	10	12	10	12.000	10.000	12	150215.73913499998	182095.401612	150468.660399	195359.22900300001	227264.459716	159784.73828	207869.392945	199793.294676	165548.411864	156067.32897899998	3381.4348760000003	10	208671.55029400002	257744.80371200002	201787.961181	247236.71435599998	322494.589356	198857.437499	256252.544433	263298.61230599997	220495.309326	218766.797362	5589.1470340000005
2134	1	sp|P76423|THIM_ECOLI	 	 	 	 	36.6	262	27339	Hydroxyethylthiazole kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiM PE=1 SV=1	20	20	1.000	13	7	13	7	13.000	7.000	13	347537.566528	415535.907593	339740.881592	415421.858399	477824.64440799993	347114.83959999995	420796.44055199996	404352.835695	379276.343751	352973.648683	4171.999268	7	126416.267334	127510.466919	120552.389648	132823.73901299998	159534.311827	108462.075257	149344.62194899996	138698.556886	131866.68115299998	111952.00530999998	2560.689941
2135	1	sp|P76440|PRET_ECOLI	 	 	 	 	18.0	412	44329	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT OS=Escherichia coli (strain K12) OX=83333 GN=preT PE=1 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	8	103638.16455100001	121452.69531299999	101005.03173799999	124569.64306599999	142670.03466900002	115146.78710900001	135877.47021499998	131428.53222700002	119831.250977	107581.148437	1369.304626	4	33071.144531	35608.703857	32272.096436	35071.757324	36902.918945	34126.586670000004	39752.699219	41718.018799	32847.135254	30297.755371	150.0
2136	1	sp|P76446|PDEN_ECOLI	 	 	 	 	6.6	518	58587	Probable cyclic di-GMP phosphodiesterase PdeN OS=Escherichia coli (strain K12) OX=83333 GN=pdeN PE=2 SV=1	3	3	1.000	3	0	3	0	3.000	0.000	3	48081.01416	48387.176758	45908.677735000005	56686.891600999996	54039.025879	54052.94043	57886.407227	55987.160156	54400.331053999995	53942.875	930.973602	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2137	1	sp|P76458|ATOD_ECOLI	 	 	 	 	74.1	220	23526	Acetate CoA-transferase subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=atoD PE=1 SV=1	178	178	1.000	107	71	107	71	107.000	71.000	107	12660286.600955	17386742.213077996	12253742.370540999	15901189.362917	19353787.015991	12981306.092592994	16559045.485600993	17461914.433840994	15503776.743287005	13702692.823124	162203.36740100002	71	15886013.637329001	21842140.933656003	16330900.453397	19465047.188904002	25331498.841069005	17423779.27014	21980544.13879299	23098742.373780996	20466360.338501	17054842.585325994	424047.251193
2138	1	sp|P76459|ATOA_ECOLI	 	 	 	 	39.8	216	22959	Acetate CoA-transferase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=atoA PE=1 SV=1	243	243	1.000	151	92	151	92	151.000	92.000	151	5457891.990969998	6831759.496461999	5161001.660219001	6798681.681031002	7997200.502076999	5560776.631961002	6899280.421387005	7149951.812742001	6190506.819575996	6032014.376707004	49840.136121999996	92	10179762.151796998	12272100.532079002	8958600.561217	11832018.485843994	13859750.878787003	9384729.697938	11694244.637727994	12363603.847105	10356399.382511994	9755714.400692007	55276.30481699999
2139	1	sp|P76460|ATOE_ECOLI	 	 	 	 	7.0	440	47527	Putative short-chain fatty acid transporter OS=Escherichia coli (strain K12) OX=83333 GN=atoE PE=1 SV=1	34	34	1.000	19	15	19	15	19.000	15.000	19	767580.664551	686316.6061999999	687098.250854	812282.791016	789789.392334	796134.4621570001	843404.490479	885198.826661	768489.4589850002	818962.9465340001	5537.351623	15	222155.456788	206726.548097	197398.562867	229900.025329	238950.82385299998	232332.36633400002	250436.697877	256319.386716	229923.87158099996	253040.59613	5337.26416
2140	1	sp|P76461|ATOB_ECOLI	 	 	 	 	92.4	394	40352	Acetyl-CoA acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=atoB PE=1 SV=1	546	546	1.000	322	224	322	224	322.000	224.000	322	32284412.80127498	33495844.431488026	29314182.316283	37932498.21174702	39647343.773305	31795607.048010983	38773344.573915996	37506836.181821	33659510.59438601	32454363.093994975	174174.89113100004	224	19493526.07598899	19216595.465704	18476225.045624994	21411883.796997003	24098903.131957997	18539736.731385	23128226.915161	22993148.356695004	19780201.564514995	19506561.935797993	393625.451434
2141	1	sp|P76491|5DNU_ECOLI	 	 	 	 	26.6	199	22708	5'-deoxynucleotidase YfbR OS=Escherichia coli (strain K12) OX=83333 GN=yfbR PE=1 SV=1	11	11	1.000	6	5	6	5	6.000	5.000	6	154835.079589	137943.387207	126702.93896499998	173540.901855	172604.891114	149405.22998	187011.528322	169514.39404400002	157587.437988	157062.98730500002	8710.38327	5	82311.40020799999	73722.162109	63045.742248	92018.864624	92257.734741	89135.380127	104779.791261	97295.088989	84086.133483	82457.88562100001	2593.030518
2142	1	sp|P76498|YFCO_ECOLI	 	 	 	 	5.5	273	30260	Uncharacterized protein YfcO OS=Escherichia coli (strain K12) OX=83333 GN=yfcO PE=2 SV=2	3	3	1.000	0	3	0	3	0.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	41307.481445000005	54930.012207	46879.43457	53415.949219	68891.549805	54615.38916	56306.547852	55793.368164	50163.731933999996	41752.347167	569.61145
2143	1	sp|P76503|FADI_ECOLI	 	 	 	 	61.2	436	46530	3-ketoacyl-CoA thiolase FadI OS=Escherichia coli (strain K12) OX=83333 GN=fadI PE=1 SV=1	147	147	1.000	86	61	86	61	86.000	61.000	86	4504481.273925	4084021.2696590004	4247268.933601001	4763944.398014001	4813323.935364999	4301725.999391	4988342.987426999	4702257.539427999	4326254.555177	4434655.367612001	28049.037414999995	61	3730031.9238249995	3111621.987003	3577088.805820999	3718215.071350001	3975072.775757	3737522.5776379993	3969284.253051	3900912.6273190007	3456056.534393	3642767.964875	38372.269958000004
2144	1	sp|P76506|MLAA_ECOLI	 	 	 	 	27.5	251	28041	Probable phospholipid-binding lipoprotein MlaA OS=Escherichia coli (strain K12) OX=83333 GN=mlaA PE=1 SV=1	13	13	1.000	7	6	7	6	7.000	6.000	7	198981.23681600002	195726.165039	209047.190674	219387.77221700002	235594.506348	196839.79199300002	234020.251709	207473.51025300001	213006.193604	233356.529052	6048.773193	6	143130.588135	152507.201172	145023.149414	164530.690429	187378.59863300002	159585.095702	177618.02636800002	168341.98950199998	158222.962891	166826.90039	1123.19043
2145	1	sp|P76507|YFDI_ECOLI	 	 	 	 	7.9	443	51483	Uncharacterized protein YfdI OS=Escherichia coli (strain K12) OX=83333 GN=yfdI PE=4 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	4	86303.426269	76976.97705	83283.073242	96739.553711	100933.299805	93730.003907	96614.645508	97833.49707	92717.038085	90428.248047	1873.6922	4	208576.244141	197774.24414	187027.646485	222326.984375	219290.652344	209289.917969	231195.390625	227768.228515	204596.028321	223369.28711	390.254211
2146	1	sp|P76535|MURQ_ECOLI	 	 	 	 	41.9	298	31220	N-acetylmuramic acid 6-phosphate etherase OS=Escherichia coli (strain K12) OX=83333 GN=murQ PE=1 SV=1	22	22	1.000	9	13	9	13	9.000	13.000	9	190098.70898400003	215844.048339	181351.160646	224646.850587	250128.650391	195900.073241	229041.316895	235484.287841	201440.40869100002	186840.58447300002	3095.396149	13	1461271.480471	1377093.0609750003	1356015.532104	1683004.173461	1744733.7712390001	1569044.2547000002	1805857.2467039998	1653690.5885009998	1588626.888245	1600038.491698	1340.472229
2147	1	sp|P76536|YFEX_ECOLI	 	 	 	 	55.2	299	33052	Probable deferrochelatase/peroxidase YfeX OS=Escherichia coli (strain K12) OX=83333 GN=yfeX PE=1 SV=2	37	37	1.000	22	15	22	15	22.000	15.000	22	1052672.713134	1478728.7597659999	1086949.5541979999	1297404.750976	1559131.1923830002	1177745.994749	1385547.7468260003	1468434.0092780003	1317941.2121569996	1095675.5380870001	31591.130339999996	15	629187.331176	824480.571044	624839.11365	756148.5424789999	974491.008423	714421.9932879999	865382.4946299999	930735.653504	794375.359925	728271.278014	4540.073607
2148	1	sp|P76537|YFEY_ECOLI	 	 	 	 	48.2	191	20897	Uncharacterized protein YfeY OS=Escherichia coli (strain K12) OX=83333 GN=yfeY PE=1 SV=1	13	13	1.000	7	6	7	6	7.000	6.000	7	83466.719237	81109.944337	86439.227538	92256.468261	91094.67724700001	88457.904786	98729.29003799999	92125.320312	97101.33984500001	94562.97997999999	723.488342	6	70868.807496	68349.291627	70513.884522	77630.289855	80430.526123	73628.204834	88794.191528	83714.8844	73861.13681	78588.937988	727.917114
2149	1	sp|P76539|YPEA_ECOLI	 	 	 	 	31.9	141	16311	Acetyltransferase YpeA OS=Escherichia coli (strain K12) OX=83333 GN=ypeA PE=1 SV=2	7	7	1.000	5	2	5	2	5.000	2.000	5	65986.83056599999	81956.80713	60134.910889000006	84934.208985	82778.763184	79130.728516	83904.189942	84883.021485	80903.919434	73397.879394	663.829468	2	9665.6604	11609.004883	12162.863526000001	14726.225341000001	15188.317382000001	12409.876465000001	12658.733154000001	15535.663817999999	14600.832763999999	11490.308106	150.0
2150	1	sp|P76558|MAO2_ECOLI	 	 	 	 	56.7	759	82416	NADP-dependent malic enzyme OS=Escherichia coli (strain K12) OX=83333 GN=maeB PE=1 SV=1	232	232	1.000	138	94	138	94	138.000	94.000	138	6096991.5756290015	5759286.701113	5752609.839844002	6672535.036622001	6946875.3270259965	5764675.960634	7197483.006955999	6812433.04126	5955181.091186001	5941883.849490004	88336.37998900002	94	5058410.012236001	4708698.643309001	4824336.276796999	5553983.345244	5906728.633328998	4831976.715208	5877659.882756001	5780337.332857	4961394.3942599995	5124507.146791001	60529.59176600001
2151	1	sp|P76559|YPFG_ECOLI	 	 	 	 	13.3	347	38746	Uncharacterized protein YpfG OS=Escherichia coli (strain K12) OX=83333 GN=ypfG PE=3 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	3	76814.21142499999	82823.96289	74223.0083	87350.367187	89549.20459000001	82549.951172	88153.074707	84710.96582	77303.085449	82583.405273	1194.805542	2	57324.93264800001	58884.790008	59842.915894	71323.688598	76957.85083	58606.45080600001	73246.224731	70569.535156	70145.964538	65322.49731399999	2403.349121
2152	1	sp|P76561|YPFH_ECOLI	 	 	 	 	17.7	232	24855	Esterase YpfH OS=Escherichia coli (strain K12) OX=83333 GN=ypfH PE=3 SV=2	6	6	1.000	5	1	5	1	5.000	1.000	5	64001.090209999995	85314.166442	63222.348511000004	74915.90515199999	96684.647461	70148.184631	85729.956788	81136.70837400001	74183.212524	69764.708008	948.3132939999999	1	2244.962646	3835.523193	2735.060791	2670.783203	3143.655518	3048.2583010000003	4345.075195	3554.964111	3176.446533	2639.6796879999997	150.0
2153	1	sp|P76562|TMCA_ECOLI	 	 	 	 	5.8	671	74892	tRNA(Met) cytidine acetyltransferase TmcA OS=Escherichia coli (strain K12) OX=83333 GN=tmcA PE=1 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	3	35437.739502	35496.26635799999	35494.403076	35735.642334000004	41004.178467	38233.673339	40831.979980000004	38667.788818999994	36884.287109	36261.1521	150.0	3	54841.70636	67895.627685	50524.831543	62062.432495	57809.218079	57437.476075	55978.405273	61794.433838	59012.229187000004	70897.028503	150.0
2154	1	sp|P76569|YFGD_ECOLI	 	 	 	 	58.8	119	13398	Uncharacterized protein YfgD OS=Escherichia coli (strain K12) OX=83333 GN=yfgD PE=1 SV=1	12	12	1.000	6	6	6	6	6.000	6.000	6	454589.876465	497334.99707100005	490363.76709000004	556069.628418	602336.018555	506479.694335	582582.27295	569809.300293	527137.128907	460208.168457	10859.088867999999	6	526151.488282	543731.327637	543323.345703	561916.940429	661616.2392569999	567839.503908	644963.038085	651414.5986329999	585755.3076170001	511724.735839	12220.244325
2155	1	sp|P76575|YFGJ_ECOLI	 	 	 	 	32.4	71	7994	Uncharacterized protein YfgJ OS=Escherichia coli (strain K12) OX=83333 GN=yfgJ PE=1 SV=2	4	4	1.000	2	2	2	2	2.000	2.000	2	27657.272461	31381.756348	31424.867676	37718.495605000004	37448.763672	31866.263672	38770.528807999995	35109.410643999996	33127.537597999995	27555.509277999998	1883.049927	2	19331.386718	16011.552246	17581.56543	18878.052002	21882.97461	17604.511475	18853.222168	18386.115722000002	16631.055908000002	13871.752929999999	150.0
2156	1	sp|P76576|YFGM_ECOLI	 	 	 	 	59.7	206	22176	UPF0070 protein YfgM OS=Escherichia coli (strain K12) OX=83333 GN=yfgM PE=3 SV=1	21	21	1.000	11	10	11	10	11.000	10.000	11	213760.542725	267899.953125	207466.852296	256576.54602100002	293750.0654310001	238534.808838	278175.613038	268062.22338900005	246138.78198400006	226137.32031300006	3973.4028319999998	10	163304.166261	214379.16211	177077.228057	206398.54156399998	244612.995025	182591.90466200002	215781.66650400002	202814.559784	200561.312073	190488.113893	5530.923218
2157	1	sp|P76578|YFHM_ECOLI	 	 	 	 	19.0	1653	181583	Uncharacterized lipoprotein YfhM OS=Escherichia coli (strain K12) OX=83333 GN=yfhM PE=1 SV=1	50	50	1.000	31	19	31	19	31.000	19.000	31	533592.010983	521294.21301300003	500366.631959	614429.376342	604353.7639160001	517469.62170599995	606029.487061	578797.3463140001	554213.9204129999	558461.5209969999	11377.510314000001	19	236987.88427699998	235055.10424999997	255836.953674	270718.713442	274310.182068	195927.481445	278945.06457700004	259404.27185100003	248726.44589200002	249334.432495	3818.6532749999997
2158	1	sp|P76585|YPHG_ECOLI	 	 	 	 	33.3	1093	123831	Uncharacterized protein YphG OS=Escherichia coli (strain K12) OX=83333 GN=yphG PE=4 SV=2	69	69	1.000	40	29	40	29	40.000	29.000	40	1209385.142946	1251538.7934560003	1154429.9752199997	1396201.3492470002	1452866.9202869998	1167793.258668	1419471.8469250004	1399037.6666309997	1270715.746581	1245413.019529	18671.816192000002	29	594092.0991219999	546020.612549	534944.753846	637334.0954580001	678536.373049	519399.717287	677596.1962880001	652591.564451	599908.604126	601270.4463470001	13125.81366
2159	1	sp|P76586|YPHH_ECOLI	 	 	 	 	8.3	397	44520	Uncharacterized protein YphH OS=Escherichia coli (strain K12) OX=83333 GN=yphH PE=3 SV=2	4	4	1.000	3	1	3	1	3.000	1.000	3	31202.339844	29265.536621	28262.052246	30379.505371	32475.021484999997	29450.770019000003	31847.52246	29836.770020000004	30754.185546	31472.621094	608.658707	1	3930.2844240000004	4096.693848	3161.850586	4318.867188	5335.535156	3782.838135	4498.407715	6258.746582	4403.65332	5013.547363000001	150.0
2160	1	sp|P76594|PKA_ECOLI	 	 	 	 	36.0	886	97986	Protein lysine acetyltransferase Pka OS=Escherichia coli (strain K12) OX=83333 GN=pka PE=1 SV=1	56	56	1.000	33	23	33	23	33.000	23.000	33	771187.663821	748709.4356080001	754818.8060880001	864237.271606	859781.2697770001	830280.6135239999	875325.085691	880476.669068	836781.9476310001	857554.5014639999	7413.205263000001	23	513033.55505399994	468593.46020500007	491872.16033999994	521717.014403	566618.905397	498244.54931599996	569698.612425	548245.265503	522649.7384009999	565991.0491920002	11511.705169
2161	1	sp|P76621|CSID_ECOLI	 	 	 	 	68.0	325	37360	Protein CsiD OS=Escherichia coli (strain K12) OX=83333 GN=csiD PE=1 SV=2	80	80	1.000	46	34	46	34	46.000	34.000	46	2309435.0565199996	2408070.2404810004	2274323.2784429993	2791853.779056	2997136.6463619997	2427409.807985	2790869.857054	2751046.9390869997	2533589.778686	2464072.2075189995	62714.48008700001	34	3035664.1011980004	3322490.791993	2836567.334354	3530336.5083000003	3910106.248168	3111690.0935049998	3534546.6356180003	3626915.097049	3282656.978152	3227859.2598910006	21416.55304
2162	1	sp|P76641|GUAD_ECOLI	 	 	 	 	11.6	439	50244	Guanine deaminase OS=Escherichia coli (strain K12) OX=83333 GN=guaD PE=1 SV=1	12	12	1.000	6	6	6	6	6.000	6.000	6	163500.933594	172474.68945200002	165395.000977	210116.01269499998	193983.479492	179807.716797	209312.89746100002	192483.63183600002	183592.078125	181911.060547	4967.534606000001	6	81975.040771	93487.072021	95342.81543	145748.75219700002	109678.479981	122484.667723	114915.06518399999	98980.783325	87403.08435	95856.53173799999	150.0
2163	1	sp|P76658|HLDE_ECOLI	 	 	 	 	62.5	477	51050	Bifunctional protein HldE OS=Escherichia coli (strain K12) OX=83333 GN=hldE PE=1 SV=1	97	97	1.000	50	47	50	47	50.000	47.000	50	1955200.0417479994	2014687.612789	1827956.879149	2177723.9011250003	2422407.47949	1850779.7043450002	2346813.079836	2250704.5622590003	1992811.4938969996	1890091.1298850002	35026.18026500001	47	1480895.1679369998	1518256.7743539996	1388121.4120509995	1645146.081483	1876113.6071809998	1349496.3979490001	1770918.5377190001	1725104.564943	1515148.3219030006	1405078.423037	8512.187226
2164	1	sp|P77148|YDHS_ECOLI	 	 	 	 	21.2	534	60754	Uncharacterized protein YdhS OS=Escherichia coli (strain K12) OX=83333 GN=ydhS PE=4 SV=1	27	27	1.000	16	11	16	11	16.000	11.000	16	480507.6905530001	524523.5357649999	489325.099122	584294.8250729999	593952.91626	497006.625856	569777.7139890001	580501.2592769999	515412.398558	524707.339846	13697.363647999999	11	224522.87451099997	232098.381837	198640.212401	234383.146972	275417.48242200003	207489.875978	241766.503908	253231.42334	214359.558594	220225.576661	1641.3587029999999
2165	1	sp|P77150|PDXY_ECOLI	 	 	 	 	37.6	287	31322	Pyridoxal kinase PdxY OS=Escherichia coli (strain K12) OX=83333 GN=pdxY PE=1 SV=3	18	18	1.000	10	8	10	8	10.000	8.000	10	518127.068847	631467.224609	513879.72314599995	651847.183594	743215.365722	570321.7712409999	659486.8769529999	684897.3662119999	573214.4814449999	624512.864014	5139.116821	8	716022.451171	841030.6943359999	652672.0419930001	853614.493163	994908.776367	714926.6743160001	851813.4746099999	897923.40625	779085.763671	746595.9609360001	23552.178893999997
2166	1	sp|P77171|YDCI_ECOLI	 	 	 	 	42.3	307	33401	Uncharacterized HTH-type transcriptional regulator YdcI OS=Escherichia coli (strain K12) OX=83333 GN=ydcI PE=4 SV=2	16	16	1.000	11	5	11	5	11.000	5.000	11	125242.585204	137224.106935	136159.867492	157031.13183600002	155925.55737199998	149022.06970300002	162827.74316399998	159757.36084	139547.90063400002	140615.271484	2723.384491	5	40154.74231	42410.633911	37159.628295999995	44175.45227	48875.728517	41948.020386000004	46463.04711900001	40752.011475	41908.192993	43907.336853999994	150.0
2167	1	sp|P77173|ZIPA_ECOLI	 	 	 	 	14.9	328	36475	Cell division protein ZipA OS=Escherichia coli (strain K12) OX=83333 GN=zipA PE=1 SV=3	6	6	1.000	4	2	4	2	4.000	2.000	4	117479.982422	100567.709717	96922.821777	123126.14843800002	124088.856934	119397.7063	120904.506836	117539.672364	114087.171387	117651.37256	150.0	2	39931.121094	37042.514649	33748.069824	43403.937012	46570.607422	47183.814453	47699.484375	47365.753906	44860.960936999996	43302.293458	1049.216553
2168	1	sp|P77181|PAAY_ECOLI	 	 	 	 	13.8	196	21324	Phenylacetic acid degradation protein PaaY OS=Escherichia coli (strain K12) OX=83333 GN=paaY PE=3 SV=1	9	9	1.000	6	3	6	3	6.000	3.000	6	105320.026367	136286.13769499998	106516.572266	123936.94433700001	146958.916993	114840.226563	134757.723631	129286.23144399999	126854.436524	111054.455078	2497.739136	3	14410.582031999998	27664.961426	17702.522461	21492.522705	31247.170166999997	26728.608154	26733.375	31553.648193999998	28581.739746	30351.046387	150.0
2169	1	sp|P77182|MNMC_ECOLI	 	 	 	 	24.4	668	74433	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC OS=Escherichia coli (strain K12) OX=83333 GN=mnmC PE=1 SV=2	28	28	1.000	13	15	13	15	13.000	15.000	13	213521.08575499998	219974.819337	214882.87280399998	253023.02367999998	257389.57519500004	224383.04763899994	255849.25878899998	247761.46972700002	235875.280518	245735.72925	6402.563964	15	224862.64502	220460.98174999998	220104.612917	239162.343597	265271.79480000003	188793.33154500002	256137.628173	250254.54198999997	236418.54833899997	253605.966675	5376.914581
