PAW protein_summary_9 results file
written: Wed Apr 17 21:55:00 2019

 	=subtotal(109,B6:B2339)	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	x
1835.0	1	sp|P46859|GNTK_ECOLI	 	12.0	175	19543	Thermoresistant gluconokinase OS=Escherichia coli (strain K12) OX=83333 GN=gntK PE=1 SV=4	3	3	1.000	2	1	2	1	2.000	1.000	 
1836.0	1	sp|P46889|FTSK_ECOLI	 	8.4	1329	146661	DNA translocase FtsK OS=Escherichia coli (strain K12) OX=83333 GN=ftsK PE=1 SV=2	18	18	1.000	9	9	9	9	9.000	9.000	 
1837.0	1	sp|P46923|TORZ_ECOLI	 	3.3	809	88963	Trimethylamine-N-oxide reductase 2 OS=Escherichia coli (strain K12) OX=83333 GN=torZ PE=1 SV=2	3	3	1.000	1	2	1	2	1.000	2.000	 
1838.0	1	sp|P50457|PUUE_ECOLI	 	20.9	421	44729	4-aminobutyrate aminotransferase PuuE OS=Escherichia coli (strain K12) OX=83333 GN=puuE PE=1 SV=1	17	17	1.000	7	10	7	10	7.000	10.000	 
1839.0	1	sp|P50465|END8_ECOLI	 	15.6	263	29845	Endonuclease 8 OS=Escherichia coli (strain K12) OX=83333 GN=nei PE=1 SV=3	8	8	1.000	5	3	5	3	5.000	3.000	 
1840.0	1	sp|P50466|AER_ECOLI	 	6.5	506	55065	Aerotaxis receptor OS=Escherichia coli (strain K12) OX=83333 GN=aer PE=1 SV=1	3	1	0.333	1	2	0	1	0.000	1.100	sp|P02942|MCP1_ECOLI, sp|P07017|MCP2_ECOLI, sp|P07018|MCP4_ECOLI, sp|P50466|AER_ECOLI
1841.0	1	sp|P51024|YAIL_ECOLI	 	49.2	179	19923	Uncharacterized protein YaiL OS=Escherichia coli (strain K12) OX=83333 GN=yaiL PE=4 SV=2	26	26	1.000	14	12	14	12	14.000	12.000	 
1842.0	1	sp|P51025|SFGH1_ECOLI	 	21.7	277	31424	S-formylglutathione hydrolase FrmB OS=Escherichia coli (strain K12) OX=83333 GN=frmB PE=1 SV=2	5	5	1.000	2	3	2	3	2.000	3.000	 
1843.0	1	sp|P51981|AEEP_ECOLI	 	18.1	321	34674	L-Ala-D/L-Glu epimerase OS=Escherichia coli (strain K12) OX=83333 GN=ycjG PE=1 SV=2	10	10	1.000	6	4	6	4	6.000	4.000	 
1844.0	1	sp|P52007|YECM_ECOLI	 	13.8	188	21205	Protein YecM OS=Escherichia coli (strain K12) OX=83333 GN=yecM PE=1 SV=3	3	3	1.000	2	1	2	1	2.000	1.000	 
1845.0	1	sp|P52037|YGFF_ECOLI	 	23.1	247	25938	Uncharacterized oxidoreductase YgfF OS=Escherichia coli (strain K12) OX=83333 GN=ygfF PE=1 SV=2	7	7	1.000	6	1	6	1	6.000	1.000	 
1846.0	1	sp|P52060|YGGU_ECOLI	 	40.6	96	10456	UPF0235 protein YggU OS=Escherichia coli (strain K12) OX=83333 GN=yggU PE=3 SV=2	7	7	1.000	4	3	4	3	4.000	3.000	 
1847.0	1	sp|P52061|IXTPA_ECOLI	 	45.2	197	21039	dITP/XTP pyrophosphatase OS=Escherichia coli (strain K12) OX=83333 GN=rdgB PE=1 SV=1	21	21	1.000	11	10	11	10	11.000	10.000	 
1848.0	1	sp|P52062|YGGW_ECOLI	 	23.3	378	42584	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW OS=Escherichia coli (strain K12) OX=83333 GN=yggW PE=3 SV=1	16	16	1.000	8	8	8	8	8.000	8.000	 
1849.0	1	sp|P52073|GLCE_ECOLI	 	21.4	350	38361	Glycolate oxidase subunit GlcE OS=Escherichia coli (strain K12) OX=83333 GN=glcE PE=4 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	 
1850.0	1	sp|P52074|GLCF_ECOLI	 	4.4	407	45110	Glycolate oxidase iron-sulfur subunit OS=Escherichia coli (strain K12) OX=83333 GN=glcF PE=4 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	 
1851.0	1	sp|P52076|QSEB_ECOLI	 	21.9	219	24677	Transcriptional regulatory protein QseB OS=Escherichia coli (strain K12) OX=83333 GN=qseB PE=2 SV=1	6	6	1.000	4	2	4	2	4.000	2.000	 
1852.0	1	sp|P52095|DCLZ_ECOLI	 	12.3	713	80589	Constitutive lysine decarboxylase OS=Escherichia coli (strain K12) OX=83333 GN=ldcC PE=1 SV=2	15	15	1.000	9	6	9	6	9.000	6.000	 
1853.0	1	sp|P52097|TILS_ECOLI	 	33.3	432	48204	tRNA(Ile)-lysidine synthase OS=Escherichia coli (strain K12) OX=83333 GN=tilS PE=1 SV=1	35	35	1.000	17	18	17	18	17.000	18.000	 
1854.0	1	sp|P52108|RSTA_ECOLI	 	48.1	239	26704	Transcriptional regulatory protein RstA OS=Escherichia coli (strain K12) OX=83333 GN=rstA PE=1 SV=2	49	49	1.000	25	24	25	24	25.000	24.000	 
1855.0	1	sp|P52119|RATB_ECOLI	 	30.2	96	10789	UPF0125 protein RatB OS=Escherichia coli (strain K12) OX=83333 GN=ratB PE=1 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	 
1856.0	1	sp|P52126|YFJK_ECOLI	 	8.1	729	83061	Uncharacterized protein YfjK OS=Escherichia coli (strain K12) OX=83333 GN=yfjK PE=4 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	 
1857.0	1	sp|P52129|RNLA_ECOLI	 	5.0	357	40061	mRNA endoribonuclease toxin LS OS=Escherichia coli (strain K12) OX=83333 GN=rnlA PE=1 SV=2	4	4	1.000	2	2	2	2	2.000	2.000	 
1858.0	1	sp|P52598|YGBI_ECOLI	 	21.6	255	27434	Uncharacterized HTH-type transcriptional regulator YgbI OS=Escherichia coli (strain K12) OX=83333 GN=ygbI PE=4 SV=2	8	8	1.000	5	3	5	3	5.000	3.000	 
1859.0	1	sp|P52612|FLII_ECOLI	 	37.9	457	49315	Flagellum-specific ATP synthase OS=Escherichia coli (strain K12) OX=83333 GN=fliI PE=1 SV=2	28	28	1.000	20	8	20	8	20.000	8.000	 
1860.0	1	sp|P52627|FLIZ_ECOLI	 	23.0	183	21658	Regulator of sigma S factor FliZ OS=Escherichia coli (strain K12) OX=83333 GN=fliZ PE=2 SV=1	5	5	1.000	4	1	4	1	4.000	1.000	 
1861.0	1	sp|P52643|LDHD_ECOLI	 	50.5	329	36534	D-lactate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=ldhA PE=1 SV=1	78	78	1.000	44	34	44	34	44.000	34.000	 
1862.0	1	sp|P52644|HSLJ_ECOLI	 	45.7	140	15165	Heat shock protein HslJ OS=Escherichia coli (strain K12) OX=83333 GN=hslJ PE=1 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	 
1863.0	1	sp|P52647|NIFJ_ECOLI	 	44.3	1174	128823	Probable pyruvate-flavodoxin oxidoreductase OS=Escherichia coli (strain K12) OX=83333 GN=ydbK PE=3 SV=2	93	93	1.000	51	42	51	42	51.000	42.000	 
1864.0	1	sp|P52697|6PGL_ECOLI	 	51.4	331	36307	6-phosphogluconolactonase OS=Escherichia coli (strain K12) OX=83333 GN=pgl PE=1 SV=2	44	44	1.000	25	19	25	19	25.000	19.000	 
1865.0	1	sp|P54901|CSIE_ECOLI	 	20.4	426	49040	Stationary phase-inducible protein CsiE OS=Escherichia coli (strain K12) OX=83333 GN=csiE PE=4 SV=3	19	19	1.000	9	10	9	10	9.000	10.000	 
1866.0	1	sp|P55135|RLMD_ECOLI	 	36.3	433	48052	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD OS=Escherichia coli (strain K12) OX=83333 GN=rlmD PE=1 SV=3	36	36	1.000	20	16	20	16	20.000	16.000	 
1867.0	1	sp|P55734|YGAP_ECOLI	 	17.8	174	18639	Inner membrane protein YgaP OS=Escherichia coli (strain K12) OX=83333 GN=ygaP PE=1 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	 
1868.0	1	sp|P56258|WECF_ECOLI	 	23.1	359	40639	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=wecF PE=1 SV=2	16	16	1.000	10	6	10	6	10.000	6.000	 
1869.0	1	sp|P56262|DLHH_ECOLI	 	22.1	271	29425	Putative carboxymethylenebutenolidase OS=Escherichia coli (strain K12) OX=83333 GN=ysgA PE=3 SV=3	13	13	1.000	7	6	7	6	7.000	6.000	 
1870.0	1	sp|P56614|YMDF_ECOLI	 	38.6	57	5883	Uncharacterized protein YmdF OS=Escherichia coli (strain K12) OX=83333 GN=ymdF PE=3 SV=1	5	2	0.400	3	2	1	1	2.000	1.500	sp|P21361|YCIG_ECOLI, sp|P56614|YMDF_ECOLI
1871.0	1	sp|P60061|ADIC_ECOLI	 	5.6	445	46842	Arginine/agmatine antiporter OS=Escherichia coli (strain K12) OX=83333 GN=adiC PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1872.0	1	sp|P60240|RAPA_ECOLI	 	38.2	968	109768	RNA polymerase-associated protein RapA OS=Escherichia coli (strain K12) OX=83333 GN=rapA PE=1 SV=2	81	81	1.000	49	32	49	32	49.000	32.000	 
1873.0	1	sp|P60293|MUKF_ECOLI	 	44.1	440	50578	Chromosome partition protein MukF OS=Escherichia coli (strain K12) OX=83333 GN=mukF PE=1 SV=1	31	31	1.000	20	11	20	11	20.000	11.000	 
1874.0	1	sp|P60340|TRUB_ECOLI	 	50.3	314	35087	tRNA pseudouridine synthase B OS=Escherichia coli (strain K12) OX=83333 GN=truB PE=1 SV=1	39	39	1.000	25	14	25	14	25.000	14.000	 
1875.0	1	sp|P60390|RSMH_ECOLI	 	45.7	313	34877	Ribosomal RNA small subunit methyltransferase H OS=Escherichia coli (strain K12) OX=83333 GN=rsmH PE=1 SV=1	50	50	1.000	30	20	30	20	30.000	20.000	 
1876.0	1	sp|P60422|RL2_ECOLI	 	71.4	273	29860	50S ribosomal protein L2 OS=Escherichia coli (strain K12) OX=83333 GN=rplB PE=1 SV=2	285	285	1.000	171	114	171	114	171.000	114.000	 
1877.0	1	sp|P60438|RL3_ECOLI	 	72.7	209	22243	50S ribosomal protein L3 OS=Escherichia coli (strain K12) OX=83333 GN=rplC PE=1 SV=1	254	254	1.000	153	101	153	101	153.000	101.000	 
1878.0	1	sp|P60472|UPPS_ECOLI	 	7.1	253	28444	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) OS=Escherichia coli (strain K12) OX=83333 GN=ispU PE=1 SV=1	10	10	1.000	8	2	8	2	8.000	2.000	 
1879.0	1	sp|P60546|KGUA_ECOLI	 	34.3	207	23592	Guanylate kinase OS=Escherichia coli (strain K12) OX=83333 GN=gmk PE=1 SV=1	14	14	1.000	7	7	7	7	7.000	7.000	 
1880.0	1	sp|P60560|GUAC_ECOLI	 	56.5	347	37383	GMP reductase OS=Escherichia coli (strain K12) OX=83333 GN=guaC PE=1 SV=1	85	85	1.000	48	37	48	37	48.000	37.000	 
1881.0	1	sp|P60595|HIS5_ECOLI	 	29.1	196	21653	Imidazole glycerol phosphate synthase subunit HisH OS=Escherichia coli (strain K12) OX=83333 GN=hisH PE=1 SV=1	10	10	1.000	5	5	5	5	5.000	5.000	 
1882.0	1	sp|P60624|RL24_ECOLI	 	70.2	104	11316	50S ribosomal protein L24 OS=Escherichia coli (strain K12) OX=83333 GN=rplX PE=1 SV=2	92	92	1.000	48	44	48	44	48.000	44.000	 
1883.0	1	sp|P60651|SPEB_ECOLI	 	45.8	306	33557	Agmatinase OS=Escherichia coli (strain K12) OX=83333 GN=speB PE=1 SV=1	37	37	1.000	21	16	21	16	21.000	16.000	 
1884.0	1	sp|P60664|HIS6_ECOLI	 	48.4	258	28454	Imidazole glycerol phosphate synthase subunit HisF OS=Escherichia coli (strain K12) OX=83333 GN=hisF PE=1 SV=1	17	17	1.000	7	10	7	10	7.000	10.000	 
1885.0	1	sp|P60716|LIPA_ECOLI	 	46.7	321	36071	Lipoyl synthase OS=Escherichia coli (strain K12) OX=83333 GN=lipA PE=1 SV=1	46	46	1.000	25	21	25	21	25.000	21.000	 
1886.0	1	sp|P60720|LIPB_ECOLI	 	23.9	213	23882	Octanoyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lipB PE=1 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	 
1887.0	1	sp|P60723|RL4_ECOLI	 	64.2	201	22086	50S ribosomal protein L4 OS=Escherichia coli (strain K12) OX=83333 GN=rplD PE=1 SV=1	85	85	1.000	49	36	49	36	49.000	36.000	 
1888.0	1	sp|P60752|MSBA_ECOLI	 	29.2	582	64460	Lipid A export ATP-binding/permease protein MsbA OS=Escherichia coli (strain K12) OX=83333 GN=msbA PE=1 SV=1	29	29	1.000	18	11	18	11	18.000	11.000	 
1889.0	1	sp|P60757|HIS1_ECOLI	 	55.9	299	33366	ATP phosphoribosyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=hisG PE=1 SV=1	59	59	1.000	35	24	35	24	35.000	24.000	 
1890.0	1	sp|P60785|LEPA_ECOLI	 	58.4	599	66570	Elongation factor 4 OS=Escherichia coli (strain K12) OX=83333 GN=lepA PE=1 SV=1	112	112	1.000	67	45	67	45	67.000	45.000	 
1891.0	1	sp|P60869|YBJL_ECOLI	 	4.3	561	60350	Putative transport protein YbjL OS=Escherichia coli (strain K12) OX=83333 GN=ybjL PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1892.0	1	sp|P60872|YIDE_ECOLI	 	4.2	553	58938	Putative transport protein YidE OS=Escherichia coli (strain K12) OX=83333 GN=yidE PE=3 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	 
1893.0	1	sp|P60906|SYH_ECOLI	 	68.2	424	47029	Histidine--tRNA ligase OS=Escherichia coli (strain K12) OX=83333 GN=hisS PE=1 SV=2	125	125	1.000	76	49	76	49	76.000	49.000	 
1894.0	1	sp|P61175|RL22_ECOLI	 	62.7	110	12226	50S ribosomal protein L22 OS=Escherichia coli (strain K12) OX=83333 GN=rplV PE=1 SV=1	110	110	1.000	64	46	64	46	64.000	46.000	 
1895.0	1	sp|P61316|LOLA_ECOLI	 	45.3	203	22497	Outer-membrane lipoprotein carrier protein OS=Escherichia coli (strain K12) OX=83333 GN=lolA PE=1 SV=1	21	21	1.000	13	8	13	8	13.000	8.000	 
1896.0	1	sp|P61320|LOLB_ECOLI	 	42.5	207	23550	Outer-membrane lipoprotein LolB OS=Escherichia coli (strain K12) OX=83333 GN=lolB PE=1 SV=1	18	18	1.000	8	10	8	10	8.000	10.000	 
1897.0	1	sp|P61517|CAN_ECOLI	 	46.8	220	25096	Carbonic anhydrase 2 OS=Escherichia coli (strain K12) OX=83333 GN=can PE=1 SV=1	51	51	1.000	26	25	26	25	26.000	25.000	 
1898.0	1	sp|P61714|RISB_ECOLI	 	59.0	156	16156	6,7-dimethyl-8-ribityllumazine synthase OS=Escherichia coli (strain K12) OX=83333 GN=ribE PE=1 SV=1	25	25	1.000	11	14	11	14	11.000	14.000	 
1899.0	1	sp|P61887|RMLA2_ECOLI	 	26.3	293	32734	Glucose-1-phosphate thymidylyltransferase 2 OS=Escherichia coli (strain K12) OX=83333 GN=rffH PE=1 SV=1	13	12	0.923	7	6	7	5	7.000	5.152	sp|P37744|RMLA1_ECOLI, sp|P61887|RMLA2_ECOLI
1900.0	1	sp|P61889|MDH_ECOLI	 	90.7	312	32337	Malate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=mdh PE=1 SV=1	309	309	1.000	176	133	176	133	176.000	133.000	 
1901.0	1	sp|P61949|FLAV_ECOLI	 	56.8	176	19737	Flavodoxin 1 OS=Escherichia coli (strain K12) OX=83333 GN=fldA PE=1 SV=2	32	32	1.000	19	13	19	13	19.000	13.000	 
1902.0	1	sp|P62399|RL5_ECOLI	 	82.7	179	20301	50S ribosomal protein L5 OS=Escherichia coli (strain K12) OX=83333 GN=rplE PE=1 SV=2	198	198	1.000	117	81	117	81	117.000	81.000	 
1903.0	1	sp|P62517|OPGH_ECOLI	 	19.8	847	96936	Glucans biosynthesis glucosyltransferase H OS=Escherichia coli (strain K12) OX=83333 GN=mdoH PE=1 SV=1	22	22	1.000	13	9	13	9	13.000	9.000	 
1904.0	1	sp|P62601|TREF_ECOLI	 	4.2	549	63696	Cytoplasmic trehalase OS=Escherichia coli (strain K12) OX=83333 GN=treF PE=1 SV=1	4	4	1.000	4	0	4	0	4.000	0.000	 
1905.0	1	sp|P62615|ISPE_ECOLI	 	33.6	283	30925	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase OS=Escherichia coli (strain K12) OX=83333 GN=ispE PE=1 SV=1	17	17	1.000	12	5	12	5	12.000	5.000	 
1906.0	1	sp|P62617|ISPF_ECOLI	 	45.3	159	16897	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ispF PE=1 SV=1	19	19	1.000	10	9	10	9	10.000	9.000	 
1907.0	1	sp|P62620|ISPG_ECOLI	 	68.0	372	40683	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) OS=Escherichia coli (strain K12) OX=83333 GN=ispG PE=1 SV=1	96	96	1.000	54	42	54	42	54.000	42.000	 
1908.0	1	sp|P62623|ISPH_ECOLI	 	27.8	316	34774	4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Escherichia coli (strain K12) OX=83333 GN=ispH PE=1 SV=1	26	26	1.000	13	13	13	13	13.000	13.000	 
1909.0	1	sp|P62672|APAG_ECOLI	 	12.8	125	13867	Protein ApaG OS=Escherichia coli (strain K12) OX=83333 GN=apaG PE=3 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	 
1910.0	1	sp|P62707|GPMA_ECOLI	 	70.8	250	28556	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) OX=83333 GN=gpmA PE=1 SV=2	149	149	1.000	85	64	85	64	85.000	64.000	 
1911.0	1	sp|P62768|YAEH_ECOLI	 	79.7	128	15096	UPF0325 protein YaeH OS=Escherichia coli (strain K12) OX=83333 GN=yaeH PE=3 SV=1	46	46	1.000	24	22	24	22	24.000	22.000	 
1912.0	1	sp|P63020|NFUA_ECOLI	 	52.9	191	20997	Fe/S biogenesis protein NfuA OS=Escherichia coli (strain K12) OX=83333 GN=nfuA PE=1 SV=1	35	35	1.000	20	15	20	15	20.000	15.000	 
1913.0	1	sp|P63177|RLMB_ECOLI	 	38.3	243	26556	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB OS=Escherichia coli (strain K12) OX=83333 GN=rlmB PE=1 SV=1	21	21	1.000	14	7	14	7	14.000	7.000	 
1914.0	1	sp|P63204|GADE_ECOLI	 	17.1	175	20599	Transcriptional regulator GadE OS=Escherichia coli (strain K12) OX=83333 GN=gadE PE=2 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	 
1915.0	1	sp|P63224|GMHA_ECOLI	 	64.6	192	20815	Phosphoheptose isomerase OS=Escherichia coli (strain K12) OX=83333 GN=gmhA PE=1 SV=1	68	68	1.000	42	26	42	26	42.000	26.000	 
1916.0	1	sp|P63228|GMHBB_ECOLI	 	25.1	191	21294	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=gmhB PE=1 SV=1	6	6	1.000	4	2	4	2	4.000	2.000	 
1917.0	1	sp|P63235|GADC_ECOLI	 	10.2	511	55076	Probable glutamate/gamma-aminobutyrate antiporter OS=Escherichia coli (strain K12) OX=83333 GN=gadC PE=1 SV=1	17	17	1.000	11	6	11	6	11.000	6.000	 
1918.0	1	sp|P63284|CLPB_ECOLI	 	78.3	857	95584	Chaperone protein ClpB OS=Escherichia coli (strain K12) OX=83333 GN=clpB PE=1 SV=1	529	529	1.000	303	226	303	226	303.000	226.000	 
1919.0	1	sp|P63386|MLAF_ECOLI	 	42.0	269	29096	Probable phospholipid import ATP-binding protein MlaF OS=Escherichia coli (strain K12) OX=83333 GN=mlaF PE=1 SV=1	15	15	1.000	10	5	10	5	10.000	5.000	 
1920.0	1	sp|P63389|YHES_ECOLI	 	41.8	637	71843	Uncharacterized ABC transporter ATP-binding protein YheS OS=Escherichia coli (strain K12) OX=83333 GN=yheS PE=1 SV=1	62	62	1.000	37	25	37	25	37.000	25.000	 
1921.0	1	sp|P63417|YHBS_ECOLI	 	21.6	167	18534	Uncharacterized N-acetyltransferase YhbS OS=Escherichia coli (strain K12) OX=83333 GN=yhbS PE=3 SV=1	13	13	1.000	6	7	6	7	6.000	7.000	 
1922.0	1	sp|P63883|AMIC_ECOLI	 	51.8	417	45634	N-acetylmuramoyl-L-alanine amidase AmiC OS=Escherichia coli (strain K12) OX=83333 GN=amiC PE=1 SV=1	30	30	1.000	17	13	17	13	17.000	13.000	 
1923.0	1	sp|P64423|ZNTB_ECOLI	 	8.6	327	36612	Zinc transport protein ZntB OS=Escherichia coli (strain K12) OX=83333 GN=zntB PE=1 SV=1	5	5	1.000	4	1	4	1	4.000	1.000	 
1924.0	1	sp|P64429|YPFJ_ECOLI	 	28.9	287	31460	Uncharacterized protein YpfJ OS=Escherichia coli (strain K12) OX=83333 GN=ypfJ PE=4 SV=1	15	15	1.000	7	8	7	8	7.000	8.000	 
1925.0	1	sp|P64448|YNBE_ECOLI	 	77.0	61	6840	Uncharacterized protein YnbE OS=Escherichia coli (strain K12) OX=83333 GN=ynbE PE=4 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	 
1926.0	1	sp|P64451|YDCL_ECOLI	 	65.8	222	24427	Uncharacterized lipoprotein YdcL OS=Escherichia coli (strain K12) OX=83333 GN=ydcL PE=3 SV=1	35	35	1.000	19	16	19	16	19.000	16.000	 
1927.0	1	sp|P64455|YDCY_ECOLI	 	20.8	77	8800	Uncharacterized protein YdcY OS=Escherichia coli (strain K12) OX=83333 GN=ydcY PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1928.0	1	sp|P64461|LSRG_ECOLI	 	36.5	96	11255	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase OS=Escherichia coli (strain K12) OX=83333 GN=lsrG PE=1 SV=1	6	6	1.000	2	4	2	4	2.000	4.000	 
1929.0	1	sp|P64463|YDFZ_ECOLI	 	62.7	67	7276	Putative selenoprotein YdfZ OS=Escherichia coli (strain K12) OX=83333 GN=ydfZ PE=1 SV=1	11	11	1.000	5	6	5	6	5.000	6.000	 
1930.0	1	sp|P64467|CNU_ECOLI	 	38.0	71	8416	OriC-binding nucleoid-associated protein OS=Escherichia coli (strain K12) OX=83333 GN=cnu PE=1 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	 
1931.0	1	sp|P64483|YEAK_ECOLI	 	43.1	167	17850	Uncharacterized protein YeaK OS=Escherichia coli (strain K12) OX=83333 GN=yeaK PE=4 SV=1	18	18	1.000	10	8	10	8	10.000	8.000	 
1932.0	1	sp|P64490|YOAC_ECOLI	 	41.4	99	10835	Uncharacterized protein YoaC OS=Escherichia coli (strain K12) OX=83333 GN=yoaC PE=4 SV=2	5	5	1.000	4	1	4	1	4.000	1.000	 
1933.0	1	sp|P64499|YEBO_ECOLI	 	35.8	95	10792	Uncharacterized protein YebO OS=Escherichia coli (strain K12) OX=83333 GN=yebO PE=4 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	 
1934.0	1	sp|P64503|YEBV_ECOLI	 	33.3	78	8753	Uncharacterized protein YebV OS=Escherichia coli (strain K12) OX=83333 GN=yebV PE=1 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	 
1935.0	1	sp|P64506|YEBY_ECOLI	 	25.7	113	12378	Uncharacterized protein YebY OS=Escherichia coli (strain K12) OX=83333 GN=yebY PE=3 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	 
1936.0	1	sp|P64519|YODD_ECOLI	 	26.7	75	8579	Uncharacterized protein YodD OS=Escherichia coli (strain K12) OX=83333 GN=yodD PE=4 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	 
1937.0	1	sp|P64534|RCNB_ECOLI	 	36.6	112	12466	Nickel/cobalt homeostasis protein RcnB OS=Escherichia coli (strain K12) OX=83333 GN=rcnB PE=1 SV=1	11	11	1.000	7	4	7	4	7.000	4.000	 
1938.0	1	sp|P64554|QUEE_ECOLI	 	37.2	223	25029	7-carboxy-7-deazaguanine synthase OS=Escherichia coli (strain K12) OX=83333 GN=queE PE=3 SV=1	10	10	1.000	7	3	7	3	7.000	3.000	 
1939.0	1	sp|P64564|YGGT_ECOLI	 	5.9	188	21167	Uncharacterized protein YggT OS=Escherichia coli (strain K12) OX=83333 GN=yggT PE=3 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	 
1940.0	1	sp|P64581|YQJD_ECOLI	 	40.6	101	11051	Uncharacterized protein YqjD OS=Escherichia coli (strain K12) OX=83333 GN=yqjD PE=1 SV=1	10	10	1.000	6	4	6	4	6.000	4.000	 
1941.0	1	sp|P64588|YQJI_ECOLI	 	23.2	207	23401	Transcriptional regulator YqjI OS=Escherichia coli (strain K12) OX=83333 GN=yqjI PE=1 SV=1	14	14	1.000	7	7	7	7	7.000	7.000	 
1942.0	1	sp|P64594|YHAV_ECOLI	 	18.2	154	17836	Ribonuclease toxin YhaV OS=Escherichia coli (strain K12) OX=83333 GN=yhaV PE=1 SV=1	5	5	1.000	3	2	3	2	3.000	2.000	 
1943.0	1	sp|P64596|YRAP_ECOLI	 	39.3	191	20028	Uncharacterized protein YraP OS=Escherichia coli (strain K12) OX=83333 GN=yraP PE=3 SV=1	15	15	1.000	8	7	8	7	8.000	7.000	 
1944.0	1	sp|P64604|MLAD_ECOLI	 	51.4	183	19576	Probable phospholipid ABC transporter-binding protein MlaD OS=Escherichia coli (strain K12) OX=83333 GN=mlaD PE=1 SV=1	19	19	1.000	9	10	9	10	9.000	10.000	 
1945.0	1	sp|P64612|ZAPE_ECOLI	 	37.3	375	43063	Cell division protein ZapE OS=Escherichia coli (strain K12) OX=83333 GN=zapE PE=1 SV=1	27	27	1.000	16	11	16	11	16.000	11.000	 
1946.0	1	sp|P64624|YHEO_ECOLI	 	24.2	240	26820	Uncharacterized protein YheO OS=Escherichia coli (strain K12) OX=83333 GN=yheO PE=4 SV=1	29	29	1.000	16	13	16	13	16.000	13.000	 
1947.0	1	sp|P65292|YGDI_ECOLI	 	36.0	75	8174	Uncharacterized lipoprotein YgdI OS=Escherichia coli (strain K12) OX=83333 GN=ygdI PE=3 SV=1	18	18	1.000	12	6	12	6	12.000	6.000	 
1948.0	1	sp|P65367|YQCA_ECOLI	 	27.5	149	16274	Uncharacterized protein YqcA OS=Escherichia coli (strain K12) OX=83333 GN=yqcA PE=3 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	 
1949.0	1	sp|P65556|YFCD_ECOLI	 	33.9	180	20376	Uncharacterized Nudix hydrolase YfcD OS=Escherichia coli (strain K12) OX=83333 GN=yfcD PE=1 SV=1	16	16	1.000	9	7	9	7	9.000	7.000	 
1950.0	1	sp|P65807|YGEY_ECOLI	 	7.7	403	44803	Uncharacterized protein YgeY OS=Escherichia coli (strain K12) OX=83333 GN=ygeY PE=3 SV=1	8	8	1.000	4	4	4	4	4.000	4.000	 
1951.0	1	sp|P66817|DIAA_ECOLI	 	11.7	196	21106	DnaA initiator-associating protein DiaA OS=Escherichia coli (strain K12) OX=83333 GN=diaA PE=1 SV=1	6	6	1.000	3	3	3	3	3.000	3.000	 
1952.0	1	sp|P66899|DPAL_ECOLI	 	8.3	398	43327	Diaminopropionate ammonia-lyase OS=Escherichia coli (strain K12) OX=83333 GN=ygeX PE=1 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	 
