New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Sun Apr 28 10:10:54 2019
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2
532	1	sp|Q7Z794|K2C1B_HUMAN	 	 	CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_143|gi|88054|pir||A22940, sp|O95678|K2C75_HUMAN, sp|P04264|K2C1_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P35908|K22E_HUMAN, sp|P48668|K2C6C_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q14CN4|K2C72_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q7RTS7|K2C74_HUMAN, sp|Q7Z794|K2C1B_HUMAN, sp|Q9NSB2|KRT84_HUMAN	 	20.6	578	61901	Keratin, type II cytoskeletal 1b OS=Homo sapiens OX=9606 GN=KRT77 PE=2 SV=3	109	12	0.110	71	38	8	4	8.463	4.261	8	141744.58081	116641.873902	29408.682465	165774.650636	85832.959594	145842.61456299998	189002.79785	160650.434327	117118.93212900001	139078.734984	3724.930633	4	18095.398864	22879.332642	21023.835449999995	21844.355346999997	22618.511719000002	21656.236939000002	28530.096313000002	22871.8031	18639.453491	32808.920166	150.0
533	1	sp|Q7Z7G0|TARSH_HUMAN	 	 	 	 	2.4	1075	118640	Target of Nesh-SH3 OS=Homo sapiens OX=9606 GN=ABI3BP PE=1 SV=1	3	3	1.000	2	1	2	1	2.000	1.000	2	695963.585938	641957.3125	67508.74804700002	700196.867188	342321.109375	676649.359375	638587.8125	744014.25	633695.8125	882197.867188	150.0	1	3780.5825200000004	5005.294434	4075.178467	3743.194336	1333.889038	3968.292725	4487.1875	4389.484863000001	2912.724121	3933.5173340000006	150.0
534	1	sp|Q7Z7M0|MEGF8_HUMAN	 	 	 	 	2.1	2845	303098	Multiple epidermal growth factor-like domains protein 8 OS=Homo sapiens OX=9606 GN=MEGF8 PE=1 SV=2	11	11	1.000	5	6	5	6	5.000	6.000	5	101654.673339	78306.471192	9496.586975	73308.583496	31801.277343	77056.661133	82192.04394399999	64164.479492	68382.3125	76911.927246	2614.3816530000004	6	68861.925109	77889.184082	86795.070556	73450.969482	64672.197752999986	67289.171387	95232.17627	76171.108154	48965.148072	94826.07788299999	150.0
535	1	sp|Q86SQ4|AGRG6_HUMAN	 	 	 	 	1.1	1221	136693	Adhesion G-protein coupled receptor G6 OS=Homo sapiens OX=9606 GN=ADGRG6 PE=1 SV=3	3	3	1.000	0	3	0	3	0.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	10788.725342	10387.456788000001	11589.991699	12852.300293	9401.829590000001	15060.115721999999	12581.318848	12747.590821	7222.710204000001	16117.125488000001	150.0
536	1	sp|Q86TH1|ATL2_HUMAN	 	 	 	 	3.5	951	104620	ADAMTS-like protein 2 OS=Homo sapiens OX=9606 GN=ADAMTSL2 PE=1 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	3	100269.557129	155750.95996200002	12842.433044000001	145400.01269499998	92236.13134800001	69775.939453	169312.17089900002	118203.821289	180341.51855500002	133735.486329	3984.597168	1	8283.905273	11423.5	9443.729492	13467.970703	8337.149414	10245.518555	15608.527344	10831.121094	6395.91748	16307.566406	150.0
537	1	sp|Q86TY3|ARMD4_HUMAN	 	 	 	 	1.3	774	84172	Armadillo-like helical domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ARMH4 PE=1 SV=1	4	4	1.000	1	3	1	3	1.000	3.000	1	13018.891602	13288.423828	2834.061279	14352.029297	8773.696289	16832.960938	14273.597656	14389.094727000002	11948.558594	14637.474609	150.0	3	58605.991211	30427.904297	34510.21875	58508.435057999995	62010.914550999994	72862.671386	56776.843261999995	67366.837891	31548.532715	75951.24121000001	150.0
538	1	sp|Q86U17|SPA11_HUMAN	 	 	 	 	9.7	422	46989	Serpin A11 OS=Homo sapiens OX=9606 GN=SERPINA11 PE=2 SV=2	5	5	1.000	3	2	3	2	3.000	2.000	3	71344.822755	50312.493653000005	8340.098205999999	58238.144531	25453.87854	52704.087891	59471.39502	61638.484864	50999.17334	55541.095215	150.0	2	12873.897950000002	13188.464356	14287.846679	13181.966309	16167.030273999999	17571.400391000003	17224.24414	13670.481934	8992.962646	15736.200684	150.0
539	1	sp|Q86UD1|OAF_HUMAN	 	 	 	 	6.6	273	30688	Out at first protein homolog OS=Homo sapiens OX=9606 GN=OAF PE=2 SV=1	8	8	1.000	6	2	6	2	6.000	2.000	6	356595.972901	310578.80243000004	39334.18334999999	334435.693726	182717.007324	239939.443359	370734.337036	230083.11145	555843.481537	290598.313722	24991.708497	2	3527.7695009999998	4899.547455	7073.27356	5635.773468000001	4055.389405	8984.767577999999	4652.014893	4859.220215	2348.395752	7501.007691	150.0
540	1	sp|Q86UN3|R4RL2_HUMAN	 	 	 	 	4.8	420	46105	Reticulon-4 receptor-like 2 OS=Homo sapiens OX=9606 GN=RTN4RL2 PE=1 SV=1	2	2	1.000	2	0	2	0	2.000	0.000	2	170778.174805	143252.369141	12305.696961	170318.311523	108676.40087900001	190544.74316399998	163710.767578	137493.31054700003	177977.30957	174616.138672	9485.09082	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541	1	sp|Q86UX7|URP2_HUMAN	 	 	 	 	6.0	667	75952	Fermitin family homolog 3 OS=Homo sapiens OX=9606 GN=FERMT3 PE=1 SV=1	3	3	1.000	0	3	0	3	0.000	3.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1628.089173	3062.342225	1951.652221	1927.4439700000003	2402.3881220000003	3903.931762	3177.746094	4529.970032	1021.73703	34346.327148	150.0
542	1	sp|Q86VB7|C163A_HUMAN	 	 	 	 	11.4	1156	125449	Scavenger receptor cysteine-rich type 1 protein M130 OS=Homo sapiens OX=9606 GN=CD163 PE=1 SV=2	28	28	1.000	18	10	18	10	18.000	10.000	18	1730726.275637	1222778.727661	204846.23464899996	2205439.502686	988725.9791850001	1528267.34009	2464513.007324	2446977.196778	2842628.0808119997	1939009.611084	55516.404114000004	10	149566.622864	217417.564942	167398.80243	233331.792022	164798.90670700002	204230.417907	407498.25158800004	161389.307374	130055.15701299999	297994.94189500005	2404.554932
543	1	sp|Q86YZ3|HORN_HUMAN	 	 	 	 	17.9	2850	282387	Hornerin OS=Homo sapiens OX=9606 GN=HRNR PE=1 SV=2	56	56	1.000	28	28	28	28	28.000	28.000	28	202949.97064400002	189428.893191	30054.415480000003	566836.0302729999	99007.661532	229219.51403499997	211462.60034200002	382698.764405	186156.117128	198224.23699900004	1968.3969109999998	28	71764.907593	57611.96130500001	93736.04565500002	219633.26928899996	64349.581666000005	78068.474485	134832.56420700002	54408.29223800001	73723.61047300001	66884.113768	965.624329
544	1	sp|Q8IUL8|CILP2_HUMAN	 	 	 	 	1.8	1156	126290	Cartilage intermediate layer protein 2 OS=Homo sapiens OX=9606 GN=CILP2 PE=2 SV=2	3	3	1.000	3	0	3	0	3.000	0.000	3	34024.03418	32436.680665	5527.943604	35425.017579	17586.297608	43629.099122	33255.621582	45005.332032	42758.27832	43788.794433999996	1708.726013	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545	1	sp|Q8IW75|SPA12_HUMAN	 	 	 	 	8.2	414	47174	Serpin A12 OS=Homo sapiens OX=9606 GN=SERPINA12 PE=1 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	4	28371.326661	23512.039551	3074.837768	70115.746827	13263.087402000001	37087.736572	32731.513915	53419.970459000004	24536.053345	33892.843018	605.5969240000001	3	4879.90155	11663.416503	7965.138794	11892.29541	7466.199219	8534.030152000001	11259.268554999999	8595.103514999999	7592.793701	9209.141113999998	434.60388200000006
546	1	sp|Q8IXL6|FA20C_HUMAN	 	 	 	 	5.7	584	66234	Extracellular serine/threonine protein kinase FAM20C OS=Homo sapiens OX=9606 GN=FAM20C PE=1 SV=2	4	4	1.000	2	2	2	2	2.000	2.000	2	24728.422851000003	19223.922851	3789.371704	23395.288086	11110.272948999998	19158.189941	29937.813477000003	23159.13086	23256.216797	25699.658203	1887.302429	2	80313.615967	103915.614502	77847.915771	103542.047364	89682.848633	116821.733398	143095.015625	110285.739258	56081.742675999994	113343.101563	150.0
547	1	sp|Q8IZD2|KMT2E_HUMAN	 	 	 	 	1.5	1858	204963	Inactive histone-lysine N-methyltransferase 2E OS=Homo sapiens OX=9606 GN=KMT2E PE=1 SV=1	2	2	1.000	0	2	0	2	0.000	2.000	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	30240.975097	31420.910645	38545.702149	35251.79150399999	37257.940429	29051.326904999998	46313.18457	41629.506592	31604.614258	56926.916016	150.0
548	1	sp|Q8IZF2|AGRF5_HUMAN	 	 	 	 	2.2	1346	149455	Adhesion G protein-coupled receptor F5 OS=Homo sapiens OX=9606 GN=ADGRF5 PE=1 SV=3	4	4	1.000	2	2	2	2	2.000	2.000	2	30867.599366000002	27926.646485	4029.9092110000006	22871.327392	14148.143005	28962.362304000002	38047.603515999996	29366.688477	24937.651123	24734.642578	1214.49939	2	10361.354492	10885.596924	12862.708008	11332.894532	10574.455077999999	14617.705566	16745.578613	14410.290282999998	9231.777222	17320.882324000002	150.0
549	1	sp|Q8N1N4|K2C78_HUMAN	 	 	CONT_025|gi|346581|pir||S29094, CONT_041|gi|109048|pir||S22025, CONT_071|gi|181400, CONT_073|gi|87303|pir||JS0487, CONT_102|gi|88044|pir||S01068, CONT_109|gi|125116|sp|P15241|K2M2_SHEEP, CONT_120|gi|125108|sp|P08729|K2C7_HUMAN, CONT_129|gi|1346344|sp|P02538|K2CA_HUMAN, CONT_130|gi|1346345|sp|P04259|K2CB_HUMAN, CONT_131|gi|1346346|sp|P48666|K2CC_HUMAN, CONT_132|gi|1346348|sp|P48668|K2CE_HUMAN, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN, CONT_173|gi|1903218|gnl|PID|e255345, sp|O95678|K2C75_HUMAN, sp|P08670|VIME_HUMAN, sp|P08729|K2C7_HUMAN, sp|P12035|K2C3_HUMAN, sp|P13647|K2C5_HUMAN, sp|P35908|K22E_HUMAN, sp|P48668|K2C6C_HUMAN, sp|P78385|KRT83_HUMAN, sp|Q01546|K22O_HUMAN, sp|Q5XKE5|K2C79_HUMAN, sp|Q7RTS7|K2C74_HUMAN, sp|Q8N1N4|K2C78_HUMAN, sp|Q9NSB2|KRT84_HUMAN	 	21.5	520	56865	Keratin, type II cytoskeletal 78 OS=Homo sapiens OX=9606 GN=KRT78 PE=1 SV=2	51	34	0.667	31	20	22	12	25.572	14.200	22	440213.406373	352893.47576799995	92432.831315	2889168.5546859996	197664.16165300002	602298.3568110002	393322.16137600003	1925018.170411	295685.8362450001	359171.593505	5737.521729	12	108351.03488100001	82885.46638499999	127935.671876	367635.50598200003	102843.46759	137116.84905999998	332044.57153400005	118082.91055200002	129414.20767399999	134487.46142500002	517.3730469999999
550	1	sp|Q8N6C8|LIRA3_HUMAN	 	 	sp|Q8N6C8|LIRA3_HUMAN, sp|Q8NHL6|LIRB1_HUMAN	 	14.1	439	47471	Leukocyte immunoglobulin-like receptor subfamily A member 3 OS=Homo sapiens OX=9606 GN=LILRA3 PE=1 SV=3	8	7	0.875	3	5	2	5	2.667	5.000	2	52816.970215	23248.647461	3119.151855	28200.0542	4655.591187	25911.856689	26390.593383	15624.171142	35964.976074	29676.157837	985.09021	5	3229.7058110000003	9996.236694	14278.530639999999	12665.728515	15483.239381000001	2885.089051	30350.013427000005	7698.155456	7616.344787999999	18221.429443	150.0
551	1	sp|Q8NBJ4|GOLM1_HUMAN	 	 	 	 	18.5	401	45333	Golgi membrane protein 1 OS=Homo sapiens OX=9606 GN=GOLM1 PE=1 SV=1	12	12	1.000	3	9	3	9	3.000	9.000	3	108565.60498	134468.260498	9109.099854	171315.549072	91595.10839699999	99893.890747	113309.763672	155429.94799800002	204999.155273	125592.739747	6281.713745	9	88751.14990300001	88233.171693	84771.69314399999	119325.845704	83747.96661399999	137210.89013800002	187165.125123	111626.07714800001	93462.68450899998	202926.49804700006	421.26617400000003
552	1	sp|Q8NBP7|PCSK9_HUMAN	 	 	 	 	7.8	692	74285	Proprotein convertase subtilisin/kexin type 9 OS=Homo sapiens OX=9606 GN=PCSK9 PE=1 SV=3	11	11	1.000	3	8	3	8	3.000	8.000	3	114430.347778	84880.430389	13222.894592	91918.067261	54527.24884	88495.35788000001	112002.042236	94739.554809	94950.949036	89255.29162599999	659.170288	8	97183.55947900002	95196.94012400002	115731.65972900002	149468.66717500004	124248.924683	121519.45825099999	200178.30541899995	147528.58288700003	79835.15680000001	158888.938233	10579.375
553	1	sp|Q8NDA2|HMCN2_HUMAN	 	 	 	 	0.8	5059	541972	Hemicentin-2 OS=Homo sapiens OX=9606 GN=HMCN2 PE=2 SV=3	4	4	1.000	2	2	2	2	2.000	2.000	2	41439.173829	28966.191405999998	3979.185303	46472.298828	14167.498535	30552.253418	49083.898438000004	40231.266601999996	24396.302246	24236.127442	150.0	2	8995.293212999999	8674.772705	9715.283936	11879.446777000001	10801.819336	8873.501709	11944.795409999999	13187.895996	6303.3212889999995	11027.681641	150.0
554	1	sp|Q8NHL6|LIRB1_HUMAN	 	 	sp|Q8N6C8|LIRA3_HUMAN, sp|Q8NHL6|LIRB1_HUMAN	 	4.8	650	70819	Leukocyte immunoglobulin-like receptor subfamily B member 1 OS=Homo sapiens OX=9606 GN=LILRB1 PE=1 SV=1	3	2	0.667	2	1	1	1	1.333	1.000	1	6434.469727000001	3922.4575200000004	150.0	4778.27832	1387.671021	4277.130371	4751.262695	5935.594238000001	4239.730957	4553.720703	150.0	1	63414.3125	66435.546875	66395.109375	87864.1875	69872.585938	90922.632812	96819.8125	74041.65625	58934.57421900001	102051.882813	150.0
555	1	sp|Q8TDL5|BPIB1_HUMAN	 	 	 	 	9.3	484	52441	BPI fold-containing family B member 1 OS=Homo sapiens OX=9606 GN=BPIFB1 PE=1 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	4	115533.822265	88123.71386700001	12105.672118	94077.590821	20397.952148	40675.159668	49666.311524000004	57112.48779299999	37869.560546	32765.471679	618.1669919999999	3	28789.106201	51839.989257999994	37599.769532	55146.63232399999	63141.08373900001	31713.515136	29715.318848	35280.716797	15286.08496	29754.575684000003	150.0
556	1	sp|Q8WVV4|POF1B_HUMAN	 	 	 	 	7.0	589	68064	Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3	6	6	1.000	4	2	4	2	4.000	2.000	4	45623.481445	36662.709962	6068.436218	226425.552735	19094.868164	51178.44043	46773.748534	128891.141602	37815.046386999995	43135.664062	1612.99646	2	8268.03241	14537.210144	12952.817688	34833.418213	16244.237	16906.771088	27686.722168	14388.168945000001	12443.740722	13816.007263	150.0
557	1	sp|Q8WWV6|FCAMR_HUMAN	 	 	 	 	3.6	532	57143	High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor OS=Homo sapiens OX=9606 GN=FCAMR PE=1 SV=1	5	5	1.000	2	3	2	3	2.000	3.000	2	20217.247069999998	15183.687012	3563.7286990000002	25019.323242	8904.317138999999	21727.643555	33647.603515	29252.076172	21569.418944999998	17167.489258	627.4492190000001	3	5532.76117	9247.531371000001	8023.075318	9447.763672000001	6460.9857170000005	17018.866211	5482.074463	8837.263122	12036.38977	14231.23999	361.368378
558	1	sp|Q8WZ75|ROBO4_HUMAN	 	 	 	 	2.1	1007	107456	Roundabout homolog 4 OS=Homo sapiens OX=9606 GN=ROBO4 PE=1 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	2	68795.554688	62248.50878900001	5527.604492	57135.940428999995	19537.24707	61879.400391	77005.824219	71222.83300799999	51658.533203	47676.792968	150.0	2	11200.962402000001	9456.360352	15708.046387	13355.480469	12374.752197	16309.473633000001	17133.25	14066.850830000001	8704.511475	19188.92041	150.0
559	1	sp|Q92496|FHR4_HUMAN	 	 	sp|Q02985|FHR3_HUMAN, sp|Q92496|FHR4_HUMAN	 	8.1	578	65350	Complement factor H-related protein 4 OS=Homo sapiens OX=9606 GN=CFHR4 PE=1 SV=3	9	2	0.222	4	5	1	1	2.000	2.333	1	3883.132812	3899.419678	385.188965	4666.5	3891.952637	2560.456787	8903.847656	3082.732666	10452.052734	16352.34375	883.826538	1	5535.094727000001	1859.516602	6955.610352	2895.825195	2681.608643	2521.64209	3071.070557	1831.929688	1620.841919	2995.003906	150.0
560	1	sp|Q92743|HTRA1_HUMAN	 	 	 	 	8.3	480	51286	Serine protease HTRA1 OS=Homo sapiens OX=9606 GN=HTRA1 PE=1 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	3	39597.726379	30702.739806999998	4856.335449	43977.715638	16824.356201	42742.01886	58648.172486	43135.95996000001	37462.017089	43776.563475999996	1187.976074	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561	1	sp|Q92820|GGH_HUMAN	 	 	 	 	17.0	318	35964	Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2	16	16	1.000	9	7	9	7	9.000	7.000	9	574592.6977540001	537060.409912	53590.809387	577789.0212399999	207457.076113	547677.938965	582139.82959	781530.9599599999	568359.793457	495411.85620200005	34733.679259	7	32899.026123999996	24880.731507	47329.721069	39780.654785	48665.92688100001	31539.925416000005	44793.559327	23617.508483999998	22636.032502	44800.963622999996	150.0
562	1	sp|Q92841|DDX17_HUMAN	 	 	 	 	1.6	729	80272	Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2	5	5	1.000	3	2	3	2	3.000	2.000	3	46196.725586	40643.082032	10489.119141000001	50221.545899000004	20649.845703	38185.860351	45993.960938000004	54086.000977	48253.228516	38213.776368	1643.807739	2	12919.766113000001	13897.415527000001	14220.840332	22734.832031	14915.032715	13128.050293	23677.179688000004	21108.174316999997	13277.524414	16482.466797	498.1987
563	1	sp|Q92859|NEO1_HUMAN	 	 	 	 	2.1	1461	160015	Neogenin OS=Homo sapiens OX=9606 GN=NEO1 PE=1 SV=2	3	3	1.000	2	1	2	1	2.000	1.000	2	33063.076172	26385.285645000004	3927.004089	36249.349609	11819.315673000001	25247.939453	39795.699218	31205.303711	26146.122069999998	30858.619629	775.03418	1	3339.983643	3102.1953120000003	3034.153564	4363.87207	3490.553711	4623.54248	5231.175781	4192.122559	3078.752441	5809.089355	150.0
564	1	sp|Q92954|PRG4_HUMAN	 	 	 	 	32.7	1404	151059	Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3	131	131	1.000	59	72	59	72	59.000	72.000	59	5466619.235837	5974673.324950999	607752.3202660001	9651414.840084003	4695610.714234003	8501500.443114998	9300801.837406	6511391.7193599995	8412329.326414999	6768119.995604999	173064.76730099999	72	11078487.535402	8071731.7247600015	14604411.609618	12303937.066343997	7161921.560667001	7485365.785309001	11016040.204405	11130146.824461	5670014.393674999	10960272.093202002	139382.74749700003
565	1	sp|Q93063|EXT2_HUMAN	 	 	 	 	4.5	718	82254	Exostosin-2 OS=Homo sapiens OX=9606 GN=EXT2 PE=1 SV=1	3	3	1.000	1	2	1	2	1.000	2.000	1	10014.792969	8482.500977	857.531128	6880.306151999999	3255.769531	7402.721191	9817.643555	5624.4375	10714.298828	8741.65918	606.128235	2	3732.102661	4957.420898	5240.263428	4945.013794	5030.1374510000005	4700.2531739999995	4743.803345	5325.08667	2550.747254	7755.037108999999	150.0
566	1	sp|Q96IY4|CBPB2_HUMAN	 	 	 	 	38.3	423	48424	Carboxypeptidase B2 OS=Homo sapiens OX=9606 GN=CPB2 PE=1 SV=2	106	106	1.000	59	47	59	47	59.000	47.000	59	10856721.415037997	8076176.617860997	907535.1966380001	7473485.434816998	3106030.5024719993	6754385.306516999	8867063.033688001	7376102.761358001	7886780.269350001	8647398.388672002	91690.737182	47	1588105.8005990002	1535184.6993440003	1793742.0086670003	2281285.9589859997	2251433.0064709997	1826219.7490220002	2042734.877806	1773184.4796140003	1162171.2989530002	2837088.941223	41285.985671999995
567	1	sp|Q96KN2|CNDP1_HUMAN	 	 	 	 	36.9	507	56705	Beta-Ala-His dipeptidase OS=Homo sapiens OX=9606 GN=CNDP1 PE=1 SV=4	90	90	1.000	47	43	47	43	47.000	43.000	47	3728943.254517999	1674704.3015140006	324197.265015	2724348.1648250003	762067.0665000001	3208539.1712659993	4157731.7769779996	1722935.952026	2677252.286014	4284803.199646	30004.375442999997	43	277103.37014899997	512262.66238500003	515870.53814500006	445686.04245000007	478430.00967099995	702655.6487119999	512590.453552	750379.2758160001	254009.56806900003	702765.633297	486.80801399999996
568	1	sp|Q96P63|SPB12_HUMAN	 	 	 	 	12.1	405	46276	Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1	10	10	1.000	6	4	6	4	6.000	4.000	6	261778.711913	202629.053467	42705.504639000006	1853386.5908209998	114280.19638100002	402642.792969	286053.054444	1100403.80542	272616.551147	248538.02758900003	9001.47522	4	103872.414184	33520.606751	123649.41326999999	418981.845581	75487.489318	110932.61724800001	294332.161866	90639.76788300001	103377.447814	111752.489135	150.0
569	1	sp|Q96PD5|PGRP2_HUMAN	 	 	 	 	35.8	576	62216	N-acetylmuramoyl-L-alanine amidase OS=Homo sapiens OX=9606 GN=PGLYRP2 PE=1 SV=1	84	84	1.000	45	39	45	39	45.000	39.000	45	23129444.565919004	14599200.503052996	2207075.7193279997	18074409.937745005	6755461.668795	11892244.500794003	17458777.510987997	12216381.766599	18656776.928586002	18116674.398316	421347.423248	39	1207706.195129	956834.1834740001	1054635.5886249999	1047171.533294	950634.2026950002	864201.7627569998	1415994.094117	563472.4617289999	992099.8283660001	1527583.71631	25783.634094
570	1	sp|Q96QA5|GSDMA_HUMAN	 	 	 	 	5.4	445	49364	Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4	7	7	1.000	4	3	4	3	4.000	3.000	4	24507.400390999996	21745.270996	3303.258545	74361.67334	15193.871459	32576.618164	27465.863280999998	50670.518066000004	17451.356934	26816.849121	150.0	3	28713.202637000002	29529.201171	36850.432129	55033.83007899999	31033.808594000002	25280.906005	54513.291992	43238.556152000005	37305.036865	45065.604981	150.0
571	1	sp|Q99497|PARK7_HUMAN	 	 	 	 	7.4	189	19891	Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2	2	2	1.000	2	0	2	0	2.000	0.000	2	33073.203125	28035.564941	837.38623	58387.852051	8278.296143	33724.136230000004	74314.701661	36466.157715	11994.807251	25325.270996	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572	1	sp|Q99784|NOE1_HUMAN	 	 	 	 	3.7	485	55342	Noelin OS=Homo sapiens OX=9606 GN=OLFM1 PE=1 SV=4	10	10	1.000	5	5	5	5	5.000	5.000	5	319041.55127	185223.69922	21725.968598	215578.259766	83035.11138799999	207332.675782	260783.730468	307597.652344	160605.197509	240037.36621100002	150.0	5	46208.793213	44317.791748999996	38458.672974	48029.925537	41634.130858	51855.222412	45848.855712000004	46504.002441000004	23559.491089	36858.268066	150.0
573	1	sp|Q99972|MYOC_HUMAN	 	 	 	 	3.0	504	56971	Myocilin OS=Homo sapiens OX=9606 GN=MYOC PE=1 SV=2	4	4	1.000	2	2	2	2	2.000	2.000	2	27703.861328	24973.760743	2845.0281990000003	26726.271484	15572.250488000001	24781.780273	35234.061524000004	30959.835937	33747.84668	30095.586914	150.0	2	12361.316894	11954.248046	9242.789063	16968.937989	12784.394043	15032.173340000001	15596.510254	14343.600830000001	18137.485839	23590.98291	717.597473
574	1	sp|Q9BTY2|FUCO2_HUMAN	 	 	 	 	5.8	467	54066	Plasma alpha-L-fucosidase OS=Homo sapiens OX=9606 GN=FUCA2 PE=1 SV=2	6	6	1.000	4	2	4	2	4.000	2.000	4	299095.076416	338964.598389	35349.965454	266060.06005800003	78661.26391600001	181127.487793	288732.559083	127688.925781	244602.46020399997	278900.971191	11999.461914	2	44063.572144	20651.256469999997	26693.402710000002	43302.869629	48201.060669	43377.504883	40390.256225	33849.857666	23600.357910000002	24860.892578	222.53538500000002
575	1	sp|Q9BUN1|MENT_HUMAN	 	 	 	 	12.0	341	36769	Protein MENT OS=Homo sapiens OX=9606 GN=MENT PE=2 SV=1	9	9	1.000	6	3	6	3	6.000	3.000	6	114306.30517500002	73711.450441	9785.140076	74460.162109	25470.116272	97735.534179	127126.27954300001	94712.458008	74644.734131	105623.895996	913.585693	3	33227.719725999996	43485.737305	30564.856934000003	41985.569336	44501.155761999995	37781.866699	52918.852539	31114.206664	28035.176758	70788.976562	150.0
576	1	sp|Q9BV73|CP250_HUMAN	 	 	 	 	0.7	2442	281134	Centrosome-associated protein CEP250 OS=Homo sapiens OX=9606 GN=CEP250 PE=1 SV=2	2	2	1.000	2	0	2	0	2.000	0.000	2	85850.868652	42913.878417	8114.023437999999	48618.79541	39992.517089	53631.390625	43434.754883	43098.962890999996	33174.625489	59055.987305	150.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577	1	sp|Q9BWP8|COL11_HUMAN	 	 	 	 	11.1	271	28665	Collectin-11 OS=Homo sapiens OX=9606 GN=COLEC11 PE=1 SV=1	3	3	1.000	3	0	3	0	3.000	0.000	3	43060.716308999996	32316.094727	4147.71521	36691.68872	13303.120330999998	32016.200318	43643.267578	37489.725342	35540.344727	35579.377929	777.5935059999999	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
578	1	sp|Q9BXR6|FHR5_HUMAN	 	 	sp|Q03591|FHR1_HUMAN, sp|Q9BXR6|FHR5_HUMAN	 	23.6	569	64419	Complement factor H-related protein 5 OS=Homo sapiens OX=9606 GN=CFHR5 PE=1 SV=1	72	57	0.792	39	33	31	26	36.767	31.688	31	1791583.6016849997	1212618.031925	132475.137327	2022260.426515	1055604.1816719999	1759457.8928209997	2558946.191589	1861965.7293679998	1589403.1690660003	2383915.659911	14344.773774	26	795544.2748390001	559972.2375490001	915098.2044660001	458177.703462	469218.69726600003	402713.75439499994	460983.24685699993	257923.857697	256507.56451400003	473092.4309080001	4576.40509
